Dash T.	['Harmelen F.', 'Lifschitz V.', 'Porter B.', 'Weber M.', 'Wellman M.P.', 'Breese J.S.', 'Goldman R.P.', 'Winograd T.', 'Xu K.', 'Hu W.', 'Leskovec J.', 'Jegelka S.', 'Zhang W.', 'Paudel B.', 'Zhang W.', 'Bernstein A.', 'Chen H.', 'Manhaeve R.', 'Dumancic S.', 'Kimmig A.', 'Demeester T.', 'Raedt L.', 'Kahneman D.', 'Santoro A.', 'Raposo D.', 'Barrett D.G.', 'Malinowski M.', 'Pascanu R.', 'Battaglia P.', 'Lillicrap T.', 'Raedt L.', 'Kersting K.', 'Natarajan S.', 'Poole D.', 'Getoor L.', 'Taskar B.', 'Raedt L.', 'Kimmig A.', 'Garcez A.S.D.', 'Broda K.B.', 'Gabbay D.M.', 'Riedel S.', 'Riedel S.', 'Cohen W.W.', 'Yang F.', 'Mazaitis K.R.', 'Raedt L.', 'Manhaeve R.', 'Dumancic S.', 'Demeester T.', 'Kimmig A.', 'Raedt L.', 'Kimmig A.', 'Toivonen H.', 'Cun Y.', 'Bottou L.', 'Bengio Y.', 'Haffner P.', 'Lloyd J.W.', 'Gelder A.', 'Ross K.A.']
Dashtipour K.	['Tenenbaum J.B.', 'Jern A.', 'Kemp C.', 'Scherer K.R.', 'Grandjean D.', 'Kleef G.A.', 'Dreu C.K.', 'Manstead A.S.', 'Melo C.M.', 'Carnevale P.J.', 'Read S.J.', 'Gratch J.', 'Skerry A.E.', 'Saxe R.', 'Wondra J.D.', 'Ellsworth P.C.', 'Skerry A.E.', 'Spelke E.S.', 'Wellman H.M.', 'Phillips A.T.', 'Rodriguez T.', 'Ong D.', 'Asaba M.', 'Gweon H.', 'Wu Y.', 'Schulz L.E.', 'Zaki J.', 'Swartout W.R.', 'Gratch J.', 'Hill R.W.', 'Hovy E.', 'Marsella S.', 'Rickel J.', 'Traum D.', 'Yannakakis G.N.', 'Cowie R.', 'Busso C.', 'Goodman N.D.', 'Tenenbaum J.B.', 'Gerstenberg T.', 'Cambridge MA', 'Lake B.M.', 'Salakhutdinov R.', 'Tenenbaum J.B.', 'Lake B.M.', 'Ullman T.D.', 'Tenenbaum J.B.', 'Gershman S.J.', 'Goodman N.D.', 'Frank M.C.', 'Goodman N.D.']
Davis G.P.	['Fred A.L.N.', 'Silva H.', 'Filliat D.', 'Zhang Y.', 'Jin R.', 'Aizawa A.', 'Wu B.', 'Li C.', 'Wang B.', 'Rousseau F.', 'Kiagias E.', 'Vazirgiannis M.', 'Peng H.', 'Li J.', 'Gong Q.', 'Wang S.', 'Ning Y.', 'Yu P.S.', 'Liu P.', 'Qiu X.', 'Huang X.', 'Hochreiter S.', 'Schmidhuber J.', 'Lundervold A.S.', 'Lundervold A.', 'Nwankpa C.', 'Gachagan A.', 'Ijomah W.', 'Marshall S.', 'Verma A.', 'Ranga V.', 'Zulqarnain M.', 'Ghazali R.', 'Ghouse M.', 'Mushtaq M.', 'Lecunn Y.', 'Hinton G.', 'Bengio Y.', 'Akers S.B.', 'Alberti M.', 'Bellodi E.', 'Cota G.', 'Riguzzi F.', 'Zese R.', 'Alberti M.', 'Cota G.', 'Riguzzi F.', 'Zese R.', 'Beerenwinkel N.', 'Hoffmann D.', 'Kaiser R.', 'Selbig J.', 'Lengauer T.', 'Bellodi E.', 'Riguzzi F.', 'Programming LNCS', 'Bellodi E.', 'Riguzzi F.', 'Bellodi E.', 'Riguzzi F.', 'Bishop C.', 'Clark K.L.', 'Cox D.A.', 'Cropper A.', 'Morel R.', 'Muggleton S.', 'Cropper A.', 'Muggleton S.H.', 'Darwiche A.', 'Davis J.', 'Goadrich M.', 'Raedt L.', 'Kimmig A.', 'Toivonen H.', 'Raedt L.', 'Manhaeve R.', 'Dumancic S.', 'Demeester T.', 'Kimmig A.', 'Drake J.D.', 'Worsley J.C.', 'Fierens D.', 'Broeck G.', 'Renkens J.']
Davtalab R.	['Pascanu R.', 'Bengio S.', 'Bengio Y.', 'Goodfellow I.J.', 'Vinyals O.', 'Saxe A.M.', 'Hochreiter S.', 'Schmidhuber J.', 'Hinton G.E.', 'Camp D.V.', 'Dinh L.', 'Pascanu R.', 'Bengio S.', 'Bengio Y.', 'Zhou H.', 'Alvarez J.M.', 'Porikli F.', 'Alvarez J.M.', 'Salzmann M.', 'Zoph B.', 'Le Q.V.', 'Baker B.', 'Li K.', 'Malik J.', 'Wierstra D.', 'Gomez F.J.', 'Schmidhuber J.', 'Andrychowicz M.', 'Kwok T.Y.', 'Yeung D.Y.', 'Bello M.G.']
Didandeh A.	['Kralj J.', 'Konc J.', 'Kunej T.', 'Konc J.', 'Kralj J.', 'Agarwal A.', 'Biadsy F.', 'Keown K.R.', 'Stroudsburg PA', 'Banerjee D.', 'Islam K.', 'Xue K.', 'Mei G.', 'Xiao L.', 'Zhang G.', 'Xu R.', 'Li J.', 'Benba A.', 'Jilbab A.', 'Sandabad S.', 'Hammouch A.', 'Bhatt A.', 'Patel A.', 'Chheda H.', 'Gawande K.', 'Sakar B.', 'Serbes G.', 'Sakar C.', 'Jepsen M.', 'Busk J.', 'Frost M.', 'Vinberg M.', 'Christensen E.M.', 'Winther O.', 'Bardram J.E.', 'Kessing L.V.', 'Gupta V.', 'Lehal G.S.', 'Haddi E.', 'Liu X.']
Diligenti M.	['Blunsom P.', 'Rajpurkar P.', 'Zhang J.', 'Lopyrev K.', 'Liang P.', 'Nguyen T.', 'Rosenberg M.', 'Song X.', 'Gao J.', 'Tiwary S.', 'Majumder R.', 'Deng L.', 'Wang S.', 'Jiang J.', 'Seo M.', 'Kembhavi A.', 'Farhadi A.', 'Hajishirzi H.', 'Wang W.', 'Yang N.', 'Wei F.', 'Chang B.', 'Zhou M.', 'Chambers N.', 'Jurafsky D.', 'Chambers N.', 'Jurafsky D.', 'Bamman D.', 'Connor B.', 'Smith N.A.', 'Chambers N.', 'Pichotta K.', 'Mooney R.', 'Rudinger R.', 'Rastogi P.', 'Ferraro F.', 'Durme B.', 'Mostafazadeh N.', 'Roth M.', 'Louis A.', 'Chambers N.', 'Allen J.', 'Kiros R.', 'Zhu Y.', 'Salakhutdinov R.R.', 'Zemel R.', 'Urtasun R.', 'Torralba A.', 'Fidler S.', 'Peng H.', 'Roth D.', 'Peters M.E.']
Dodig-Crnkovic G.	['Piniewski B.', 'Riedel S.', 'Yao L.', 'Callum A.', 'Marlin B.M.', 'Rietveld L.', 'Beek W.', 'Hoekstra R.', 'Schlobach S.', 'Ristoski P.', 'Paulheim H.', 'Riedel S.', 'Sala F.', 'Sa C.D.', 'Gu A.', 'Learning ICML', 'Samek W.', 'Wiegand T.', 'Sarker M.K.', 'Hitzler P.', 'Sarker M.K.', 'Xie N.', 'Doran D.', 'Raymer M.', 'Hitzler P.', 'London UK', 'Serafini L.', 'Avila A.S.', 'Silver D.', 'Huang A.', 'Maddison C.J.', 'Guez A.', 'Sifre L.', 'Van G.', 'Schrittwieser J.', 'Hassabis D.', 'Silver D.', 'Hubert T.', 'Schrittwieser J.', 'Antonoglou I.', 'Lai M.', 'Guez A.', 'Lanctot M.', 'Hassabis D.', 'Smolensky P.', 'Socher R.', 'Chen D.', 'Manning C.D.', 'Ng A.Y.', 'Toutanova K.', 'Chen D.', 'Pantel P.', 'Poon H.', 'Choudhury P.', 'Gamon M.', 'Trouillon T.', 'Welbl J.', 'Riedel S.', 'Gaussier E.', 'Bouchard G.', 'Learning ICML', 'City NY', 'Wang Z.', 'Li J.']
Dsouza S.	['Shi Y.', 'Harrison C.', 'Eckman B.', 'Hamilton R.', 'Hartswick P.', 'Kalagnanam J.', 'Paraszczak J.', 'Williams P.', 'Hovy E.', 'Liu B.', 'Liu B.']
Díaz-Pernil D.	['Lim B.Y.', 'Dey A.K.', 'Manca M.', 'Santoro C.', 'Corcella L.', 'Mennicken S.', 'Kim D.', 'Huang E.M.', 'Mennicken S.', 'Vermeulen J.', 'Huang E.M.', 'Mi X.', 'Qian F.', 'Zhang Y.', 'Wang X.', 'Minor B.', 'Doppa J.R.', 'Cook D.J.', 'Minor B.D.', 'Doppa J.R.', 'Cook D.J.', 'Mossberg W.', 'Nacci A.A.', 'Balaji B.', 'Spoletini P.', 'Gupta R.', 'Sciuto D.', 'Agarwal Y.', 'Nandi C.']
Ebrahimi M.	['York NY', 'Paulheim H.', 'Paulheim H.', 'York NY', 'Piltaver R.', 'Gams M.', 'Porello D.', 'Troquard N.', 'Confalonieri R.', 'Galliani P.', 'Kutz O.', 'Renard X.', 'Woloszko N.', 'Aigrain J.', 'Detyniecki M.', 'Resnik P.', 'Ribeiro M.T.', 'Singh S.', 'Guestrin C.', 'Ribeiro M.T.', 'Singh S.', 'Guestrin C.', 'Ristoski P.', 'Paulheim H.', 'Rizzo G.', 'Amato C.', 'Fanizzi N.', 'Esposito F.', 'Batet M.', 'Isern D.', 'Shapley L.S.', 'Suchanek F.M.', 'Kasneci G.', 'Weikum G.', 'Tintarev N.', 'Masthof J.', 'Towell G.G.', 'Shavlik J.W.', 'Troquard N.', 'Confalonieri R.', 'Galliani P.', 'Porello D.', 'Kutz O.', 'Laag P.R.', 'White A.', 'Garcez A.S.', 'Wick M.R.', 'Thompson W.B.', 'Lidwell J.B.', 'Holden K.', 'Wu W.', 'Li H.', 'Wang H.', 'Zhu K.Q.', 'Yang H.', 'Rudin C.', 'Seltzer M.', 'Zhang J.', 'Silvescu A.', 'Honavar V.G.', 'Approximation LNCS', 'Zhang Q.', 'Yang Y.', 'Ma H.', 'Wu Y.N.', 'Cun Y.', 'Bengio Y.', 'Hinton G.', 'Bengio Y.', 'Deng L.', 'Yu D.', 'Platt J.', 'Erhan D.']
El Hatri C.	['Chen K.', 'Corrado G.S.', 'Dean J.', 'Murdock B.B.', 'Murdock B.B.', 'Newell A.', 'Oberauer K.', 'Lewandowsky S.', 'Pavlik P.I.', 'Anderson J.R.', 'Pennington J.', 'Socher R.', 'Manning C.D.', 'Plate T.A.', 'Reitter D.', 'Keller F.', 'Moore J.D.', 'Ricker T.J.', 'Spiegel L.R.']
Emele C.D.	['Illavarason P.', 'Renjit J.', 'Kumar P.', 'Li Q.', 'Dong J.Q.', 'Zhong J.', 'Li Q.', 'Wang C.', 'He R.', 'Auley J.', 'Sethukkarasi R.', 'Ganapathy S.', 'Yogesh P.', 'Kannan A.', 'Ramesh L.', 'Ganapathy S.', 'Bhuvaneshwari R.', 'Kulothungan K.', 'Pandiyaraju V.', 'Kannan A.', 'Perumal S.P.', 'Sannasi G.', 'Arputharaj K.', 'Srivastava S.', 'Singh S.', 'Suri J.S.', 'Figueroa S.', 'Yanez I.', 'Alhalabi W.', 'Nieto O.', 'Rey Y.', 'Perez M.', 'Marquez C.', 'Romero S.', 'Becker K.', 'Wan S.', 'Niu Z.', 'Shen S.']
Es-Sabery F.	['Cai J.', 'Luo J.', 'Wang S.', 'Yang S.', 'Chandrashekar G.', 'Sahin F.', 'Chormunge S.', 'Jena S.', 'Dey L.', 'Chakraborty S.', 'Biswas A.', 'Bose B.', 'Ding C.', 'Peng H.', 'Domingues M.A.O.', 'Souza R.M.C.R.', 'Cysneiros F.J.A.', 'Duarte M.F.', 'Hu Y.H.', 'Gani A.', 'Siddiqa A.', 'Shamshirband S.', 'Hanum F.', 'Gu Q.', 'Li Z.', 'Hall M.', 'Hedjazi L.', 'Martin J.', 'Jensen R.', 'Shen Q.', 'Kou G.', 'Yang P.', 'Peng Y.I.', 'Xiao F.', 'Chen Y.', 'Alsaadi F.E.', 'Lavanya P.G.', 'Kouser K.', 'Suresha M.', 'Leon F.', 'Floria S.A.', 'Li J.', 'Cheng K.', 'Wang S.', 'Morstatter F.', 'Trevino R.P.', 'Tang J.', 'Liu H.', 'Li J.', 'Liu H.', 'Lin L.', 'Wang F.', 'Xie X.', 'Zhong S.', 'Mahapatra S.', 'Mahapatra S.S.']
Es-sabery F.	['Bengio Y.']
Fan F.	['Dezfooli S.', 'Fawzi A.', 'Frossard P.', 'Pardo R.', 'Schneider G.', 'Pei K.', 'Cao Y.', 'Yang J.', 'Jana S.', 'Prior A.N.', 'Richardson M.', 'Domingos P.M.', 'Seshia S.A.', 'Desai A.', 'Dreossi T.', 'Fremont D.J.', 'Ghosh S.', 'Kim E.', 'Shivakumar S.', 'Yue X.', 'Syverson P.F.', 'Stubblebine S.G.', 'Szegedy C.', 'Zaremba W.', 'Sutskever I.', 'Bruna J.', 'Erhan D.', 'Goodfellow I.J.', 'Fergus R.', 'Tian Y.', 'Pei K.', 'Jana S.', 'Ray B.', 'Udeshi S.', 'Arora P.', 'Chattopadhyay S.', 'Vaserstein L.', 'Wright G.H.', 'Zadeh L.', 'Zafar M.B.', 'Valera I.', 'Rodriguez M.', 'Gummadi K.P.', 'Hart P.E.', 'Nilsson N.J.', 'Raphael B.', 'Wang Q.I.', 'Hao Y.', 'Scarselli F.', 'Sutton R.S.', 'Barto A.G.', 'Wang Q.', 'Hao Y.', 'Cao J.', 'Bordes A.', 'Nickel M.', 'Tresp V.', 'Wang Q.', 'Lao Ni', 'Williams R.J.', 'Ji G.', 'He S.', 'Liheng X.U.', 'Liu K.', 'Hummel J.', 'Sandhofer C.', 'Falkenhainer B.', 'Forbus K.D.', 'Gentner D.', 'Flusberg S.J.', 'Clelland J.L.', 'Flusberg S.J.', 'Thibodeau P.H.', 'Sternberg D.A.', 'Glick J.J.', 'Gentner D.', 'Gentner D.', 'Gentner D.', 'Gentner D.', 'Forbus K.D.', 'Gentner D.', 'Markman A.B.', 'Gentner D.', 'Rattermann M.J.', 'Gentner D.', 'Rattermann M.J.', 'Gentner D.', 'Rattermann M.J.', 'Markman A.B.', 'Kotovsky L.', 'Gick M.L.', 'Holyoak K.J.', 'Goswami U.', 'Goswami U.']
Finotti Amaral R.P.	['Maldonado S.', 'Miranda J.', 'Rafael G.', 'Mello A.R.', 'Stemmer M.R.', 'Koerich A.L.', 'Torres J.G.', 'Raeder T.', 'Chawla N.V.', 'Herrera F.', 'Torres J.G.', 'Herrera F.', 'Candela J.', 'Sugiyama M.', 'Schwaighofer A.', 'Lawrence N.D.', 'Ribeiro R.A.', 'Alberto R.', 'Pereira N.', 'Sevakula R.K.', 'Verma N.K.', 'Siddiqi N.', 'Storvik G.', 'Frigessi A.', 'Hirst D.', 'Sugiyama M.', 'Krauledat M.']
Forbus K.D.	['Corrado G.', 'Chen K.', 'Dean J.', 'Minervini P.', 'Bosnjak M.', 'Riedel S.', 'Minervini P.', 'Costabello L.', 'Minervini P.', 'Demeester T.', 'Riedel S.', 'Nenov Y.', 'Piro R.', 'Motik B.', 'Horrocks I.', 'Wu Z.', 'Banerjee J.', 'Nickel M.', 'Rosasco L.', 'Poggio T.', 'Nickel M.', 'Tresp V.', 'Oaksford M.', 'Chater N.', 'Riedel S.', 'Singh S.', 'Riedel S.', 'Santoro A.', 'Raposo D.', 'Malinowski M.', 'Pascanu R.', 'Battaglia P.', 'Lillicrap T.', 'Serafini L.', 'Garcez A.', 'Shastri L.', 'Socher R.', 'Chen D.', 'Sourek G.', 'Aschenbrenner V.', 'Zelezny F.', 'Kuzelka O.', 'Sukhbaatar S.', 'Szlam A.', 'Weston J.', 'Fergus R.', 'Sun R.', 'Alexandre F.', 'Trouillon T.', 'Welbl J.', 'Riedel S.', 'Bouchard G.', 'Vendrov I.', 'Kiros R.', 'Fidler S.', 'Urtasun R.', 'Wang Q.', 'Mao Z.', 'Wang B.', 'Guo L.', 'Weston J.', 'Bordes A.', 'Chopra S.', 'Mikolov T.', 'Weston J.', 'Chopra S.', 'Bordes A.', 'Xu J.', 'Zhang Z.', 'Friedman T.', 'Liang Y.', 'Broeck G.', 'Sharbini H.B.', 'Bade A.', 'Solmaz B.', 'Moore B.E.', 'Shah M.', 'Jing S.', 'Chen C.L.', 'Kai K.', 'Wang X.', 'Shao J.', 'Kang K.', 'Loy C.C.', 'Wang X.', 'Chen M.', 'Wang Q.', 'Li X.', 'Bon G.L.', 'Zeitz K.', 'Tan H.M.', 'Grief M.', 'Couns P.C.', 'Zeitz C.', 'Haghighi P.D.', 'Burstein F.', 'Li H.', 'Wang C.', 'Ngo M.Q.', 'Haghighi P.D.', 'Burstein F.', 'Wakamiya S.', 'Belouaer L.', 'Brosset D.', 'Lee R.', 'Kawai Y.', 'Sumiya K.', 'Claramunt C.', 'Berlonghi A.E.', 'Haghighi P.D.', 'Burstein F.', 'Zaslavsky A.B.', 'Arbon P.', 'Favaretto R.M.', 'Dihl L.L.', 'Musse S.R.', 'Simonyan K.', 'Zisserman A.', 'Chen C.', 'Wu Z.', 'Jiang Y.G.', 'Shao J.', 'Loy C.C.', 'Wang X.', 'Dupont C.', 'Tobias L.', 'Luvison B.', 'Urizar O.J.', 'Baig M.S.', 'Barakova E.I.', 'Regazzoni C.S.', 'Marcenaro L.', 'Rauterberg M.', 'Zhang Y.', 'Qin L.', 'Ji R.', 'Zhao S.', 'Huang Q.', 'Luo J.', 'Patwardhan A.S.', 'Mou W.', 'Gunes H.', 'Patras I.', 'Li S.', 'Yang Y.', 'Liu C.', 'Lloyd K.']
França M.V.M.	['Berkeley CA', 'Rumelhart D.E.', 'Hinton G.E.', 'Williams R.J.', 'Hossain M.S.', 'Hasan M.A.', 'Uddin M.', 'Islam M.M.', 'Mustafa R.', 'Liu J.', 'Gong M.', 'He H.', 'Kuhn M.', 'Johnson K.', 'York NY', 'Zhang S.', 'Guo B.', 'Dong A.', 'He J.', 'Xu Z.', 'Chen S.X.', 'Benavoli A.', 'Corani G.', 'Zaffalon M.', 'Bhagat S.', 'Cormode G.', 'Muthukrishnan S.', 'Bojchevski A.', 'Klicpera J.', 'Perozzi B.', 'Blais M.', 'Kapoor A.', 'Lukasik M.', 'Cai H.', 'Zheng V.W.', 'Costa L.D.F.', 'Oliveira O.N.', 'Travieso G.', 'Rodrigues F.A.', 'Boas P.R.V.', 'Antiqueira L.', 'Viana M.P.', 'Rocha L.E.', 'Farmer T.W.', 'Rodkin P.C.', 'Grover A.', 'Leskovec J.', 'Hagberg A.', 'Schult A.', 'Swart J.', 'Pasadena CA', 'Hamilton L.', 'Ying R.', 'Leskovec J.', 'Hook NY']
Fuller T.J.	['Marttinen P.', 'Yu P.S.', 'Tim D.', 'Minervini P.', 'Stenetorp P.', 'Riedel S.', 'Zhang C.', 'Zhou M.', 'Han X.', 'Zheng H.', 'Ji Y.', 'Neelakantan A.', 'Benjamin R.', 'Andrew M.', 'Yang F.', 'Zhilin Y.', 'William W.C.', 'Rocktaschel T.', 'Sebastian R.', 'Shen Y.', 'Tran S.N.', 'Artur S.A.G.', 'Sourek G.', 'Liang Y.', 'Mao C.', 'Luo Y.', 'Liu X.', 'Si S.', 'Li Y.', 'Bengio S.', 'Rong Yu', 'Cambria E.', 'Cavallari S.', 'Cambria E.', 'Cai H.', 'Zheng V.W.', 'Yang Z.', 'Algesheimer R.', 'Tessone C.J.', 'Tang L.', 'Liu H.', 'Cavallari S.', 'Zheng V.W.', 'Cai H.', 'Cambria E.', 'Kozdoba M.', 'Mannor S.', 'Mirza M.', 'Simon O.']
Furbach U.	['Evans C.', 'Paritosh P.', 'Bordes A.', 'Glorot X.', 'Weston J.', 'Bordes A.', 'Weston J.', 'Collobert R.', 'Palmerini T.', 'Benedetto U.', 'Reggiani L.', 'Snidaro L.', 'Visentini I.', 'Bryan K.', 'Marini S.', 'Trifoglio E.', 'Barbarini N.', 'Parra P.', 'Tauler P.', 'Veny M.', 'Yu T.', 'Li J.', 'Yu Q.', 'Rao D.']
Galitsky B.	['Harmeling S.', 'Kawanabe M.', 'Hansen K.', 'Tickle A.B.', 'Andrews R.', 'Golea M.', 'Diederich J.', 'Bologna G.', 'Hayashi Y.', 'Zilke J.R.', 'Janssen F.', 'Yosinski J.', 'Clune J.', 'Nguyen A.', 'Fuchs T.', 'Lipson H.', 'Zeiler M.D.', 'Fergus R.', 'Zeiler M.D.', 'Krishnan D.', 'Taylor G.W.', 'Fergus R.', 'Zintgraf L.M.', 'Cohen T.S.', 'Adel T.', 'Welling M.', 'Pal S.K.', 'Mitra S.', 'Jang J.S.R.', 'Mizutani E.', 'Yeganejou M.', 'Dick S.', 'Cun Y.A.', 'Bengio Y.', 'Hinton G.E.', 'Rocchio J.J.', 'Cliffs NJ', 'Keller J.M.', 'Gray M.R.', 'Bezdek J.C.', 'Ithaca NY', 'Xiao H.', 'Rasul K.', 'Vollgraf R.', 'Krizhevsky A.', 'Toronto ON', 'Xie J.', 'Girshick R.', 'Farhadi A.', 'Tian F.', 'Gao B.', 'Cui Q.', 'Chen E.', 'Maaten L.', 'Rosa E.', 'Wen Y.', 'Aviles A.I.', 'Alsaleh S.M.', 'Montseny E.', 'Sobrevilla P.', 'Casals A.', 'Chen C.L.P.', 'Zhang C.Y.', 'Chen L.', 'Gan M.', 'Shukla A.K.', 'Seth T.', 'Muhuri P.K.', 'Zheng Y.J.', 'Chen S.Y.', 'Xue Y.', 'Xue J.Y.', 'Rajurkar S.', 'Verma N.K.', 'Tan W.R.', 'Diego CA', 'Yin W.', 'Yaghoobzadeh Y.', 'Linguistics COLING', 'Yosinski J.', 'Clune J.', 'Nguyen A.M.', 'Fuchs T.J.', 'Son H.', 'Zhang Q.', 'Zhu S.', 'Zhou B.', 'Bau D.', 'Oliva A.', 'Torralba A.', 'Camiciottoli B.', 'Palmieri R.', 'Rocci A.', 'Kudrautsava N.', 'Budzynska K.', 'Rocci A.', 'Yaskorska O.', 'Rocci A.', 'Raimondo C.', 'Matsumoto D.', 'Pronk M.', 'Roelofsen E.', 'Lippi M.', 'Torron P.', 'Menini S.', 'Cabrio E.', 'Tonelli S.', 'Villata S.', 'Cocarascu O.', 'Toni F.', 'Niculae V.', 'Park J.', 'Cardie C.', 'Cabrio E.', 'Villata S.', 'Rosenthal S.', 'Keown K.', 'Rosenfeld A.', 'Kraus S.', 'Habernal I.', 'Gurevych I.']
Gan Z.	['Bellamy R.K.E.', 'Dhurandhar A.', 'Hind M.', 'Hoffman S.C.', 'Houde S.', 'Luss R.', 'Baader F.', 'Calvanese D.', 'Guinness D.L.', 'Nardi D.', 'Schneider P.F.', 'York NY', 'Baayen R.', 'Davidson D.', 'Bates D.', 'Bastani O.', 'Kim C.', 'Bastani H.', 'Bhatt U.', 'Xiang A.', 'Sharma S.', 'Weller A.']
Gehrmann S.	['Tenenbaum J.', 'Grosenick L.', 'Clement T.S.', 'Fernald R.D.', 'Grover A.', 'Zweig A.', 'Ermon S.', 'Hadley R.F.', 'Harman G.', 'Harnad S.', 'Hauser M.D.', 'Chomsky N.', 'Fitch W.T.', 'Hegarty M.', 'Heim I.', 'Kratzer A.', 'Hindley J.', 'Seldin J.', 'Cambridge UK', 'Hoffman D.D.', 'Singh M.', 'Prakash C.', 'Hofstadter D.R.', 'Hofstadter D.R.', 'Hofstadter D.R.', 'Hopcroft J.', 'Motwani R.', 'Ullman J.', 'Horsman C.', 'Stepney S.', 'Wagner R.C.', 'Kendon V.', 'Hsu A.', 'Chater N.', 'Hsu A.', 'Chater N.', 'Hummel J.E.', 'Holyoak K.J.', 'Hutter M.', 'Jackendoff R.', 'Jacobson P.', 'Jaeger H.', 'Jay B.', 'Wilson T.', 'Jay B.', 'Kesner D.', 'Jay B.', 'Vergara J.', 'Johnson K.E.', 'Laird P.N.', 'Laird P.N.', 'Katz Y.', 'Goodman N.', 'Kersting K.', 'Kemp C.', 'Tenenbaum J.', 'Kearns J.T.', 'Kemp C.', 'Kemp C.', 'Tenenbaum J.', 'Kemp C.', 'Tenenbaum J.B.', 'Griffiths T.L.', 'Yamada T.', 'Ueda N.', 'Kemp C.', 'Tenenbaum J.B.', 'Niyogi S.', 'Griffiths T.L.', 'Kipf T.', 'Fetaya E.', 'Welling M.', 'Zemel R.', 'Kipf T.', 'Koopman P.', 'Plasmeijer R.', 'Jansen J.M.', 'Kushnir T.', 'Xu F.', 'Kwiatkowski T.', 'Goldwater S.', 'Zettlemoyer L.', 'Steedman M.', 'Kwiatkowski T.', 'Zettlemoyer L.', 'Goldwater S.', 'Steedman M.', 'Lake B.M.', 'Salakhutdinov R.', 'Tenenbaum J.B.', 'Laurence S.', 'Margolis E.']
Gennari R.	['Castellano J.G.', 'Adadi A.', 'Berrada M.', 'Aggour K.S.', 'Bonissone P.P.', 'Cheetham W.E.', 'Messmer R.P.', 'Aitken R.', 'Akinyokun O.C.', 'Bensic M.', 'Sarlija N.', 'Susac M.', 'Bijak K.', 'Thomas L.C.', 'Casalicchio G.', 'Molnar C.', 'Bischl B.', 'Cawley G.C.', 'Talbot N.L.', 'Chen W.', 'Ma C.', 'Ma L.', 'Chen Y.W.', 'Yang J.B.', 'Xu D.L.', 'Zhou Z.J.', 'Tang D.W.', 'Cocheo S.', 'Feigenbaum E.A.', 'Gates S.W.', 'Perry V.G.', 'Zorn P.M.', 'Glassman C.A.', 'Wilkins H.M.', 'Gomez F.', 'Hull R.', 'Karr C.', 'Hosken B.', 'Verhagen W.', 'Harris T.', 'Hens A.B.', 'Tiwari M.K.', 'Holsapple C.W.']
Gong J.	['Lee D.', 'Abelson H.', 'Sussman G.', 'Amalric M.', 'Wang L.', 'Pica P.', 'Figueira S.', 'Sigman M.', 'Dehaene S.', 'Anderson J.R.', 'Anderson J.R.', 'Bothell D.', 'Byrne M.D.', 'Douglass S.', 'Lebiere C.', 'Qin Y.', 'Anderson J.R.', 'Matessa M.', 'Lebiere C.', 'Aydede M.', 'Barsalou L.W.', 'Barsalou L.W.', 'Barsalou L.W.', 'Battaglia P.W.', 'Hamrick J.B.', 'Tenenbaum J.B.', 'Beer R.D.', 'Bennett C.H.', 'Berkeley G.', 'Blackburn P.', 'Bos J.', 'Block N.', 'Block N.', 'Bonawitz E.B.', 'Schijndel T.J.', 'Friel D.', 'Schulz L.', 'Bongard M.M.', 'Boole G.', 'Bowman S.R.', 'Manning C.D.', 'Potts C.', 'Bowman S.R.', 'Potts C.', 'Manning C.D.', 'Bowman S.R.', 'Potts C.', 'Manning C.D.', 'Bratko I.', 'Brigandt I.', 'Bubic A.', 'Cramon D.Y.', 'Schubotz R.I.', 'Cardone F.', 'Hindley J.R.', 'Carey S.', 'Carey S.', 'Carey S.']
González Rodríguez G.	['Kim Y.', 'Lee H.', 'Provost E.M.', 'Cowie E.', 'Cowie R.', 'Sneddon I.', 'Cox C.', 'Lowry O.', 'Rorie M.', 'Karpouzis K.', 'Ong D.C.', 'Zaki J.', 'Goodman N.D.', 'Lin J.', 'Spraragen M.', 'Zyda M.', 'Marsella S.', 'Gratch J.', 'Petta P.', 'York NY', 'Frijda N.H.', 'Smith C.A.', 'Lazarus R.S.', 'Broekens J.', 'Degroot D.', 'Kosters W.A.', 'Marsella S.C.', 'Gratch J.', 'Ortony A.', 'Clore G.L.', 'Collins A.', 'Asano C.', 'Wachsmuth I.', 'Marinier R.P.', 'Laird J.E.', 'Lewis R.L.', 'Newell A.', 'Reisenzein R.', 'Hudlicka E.', 'Dastani M.', 'Gratch J.', 'Hindriks K.', 'Lorini E.', 'Dias J.', 'Mascarenhas S.', 'Paiva A.']
Gou Z.	['Zou W.', 'Kassem T.', 'Guerci E.', 'Bruza P.D.', 'Wang Z.', 'Busemeyer J.R.', 'Burgess C.', 'Lund K.', 'Busemeyer J.R.', 'Pothos E.M.', 'Franco R.', 'Trueblood J.', 'Caliskan A.', 'Bryson J.J.', 'Narayanan A.', 'Chater N.', 'Oaksford M.', 'Cole J.R.', 'Ghafurian M.', 'Reitter D.', 'Cole J.R.', 'Reitter D.', 'Cox G.E.', 'Kachergis G.', 'Recchia G.', 'Jones M.N.', 'Dimov C.M.', 'Austin TX', 'Ebbinghaus H.', 'Eliasmith C.', 'Franklin D.R.J.']
